date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:11:18	101432/101432	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Feb%202024%2010:37:48%20GMT	https://bracketweb.com/ontech-html/index-boxed.html	D:/bracketweb-site/bracketweb.com/ontech-html/index-boxed.html	(from )
16:11:19	70/70	---M--	200	added ('OK')	text/plain	date:Mon,%2023%20Feb%202026%2020:49:29%20GMT	https://bracketweb.com/robots.txt		(from )
16:11:20	2455/2455	---M--	200	added ('OK')	image/png	date:Fri,%2009%20Feb%202024%2013:49:38%20GMT	https://bracketweb.com/ontech-html/assets/images/favicons/favicon-32x32.png	D:/bracketweb-site/bracketweb.com/ontech-html/assets/images/favicons/favicon-32x32.png	(from https://bracketweb.com/ontech-html/index-boxed.html)
16:11:20	41133/41133	---M--	200	added ('OK')	image/png	date:Fri,%2009%20Feb%202024%2013:49:38%20GMT	https://bracketweb.com/ontech-html/assets/images/favicons/apple-touch-icon.png	D:/bracketweb-site/bracketweb.com/ontech-html/assets/images/favicons/apple-touch-icon.png	(from https://bracketweb.com/ontech-html/index-boxed.html)
16:11:21	860/860	---M--	200	added ('OK')	image/png	date:Fri,%2009%20Feb%202024%2013:49:38%20GMT	https://bracketweb.com/ontech-html/assets/images/favicons/favicon-16x16.png	D:/bracketweb-site/bracketweb.com/ontech-html/assets/images/favicons/favicon-16x16.png	(from https://bracketweb.com/ontech-html/index-boxed.html)
16:11:21	263/263	---M--	200	added ('OK')	application/manifest+json	date:Fri,%2009%20Feb%202024%2013:49:38%20GMT	https://bracketweb.com/ontech-html/assets/images/favicons/site.webmanifest	D:/bracketweb-site/bracketweb.com/ontech-html/assets/images/favicons/site.webmanifest	(from https://bracketweb.com/ontech-html/index-boxed.html)
16:11:22	154881/154881	---M-Z	200	added ('OK')	text/css	date:Fri,%2009%20Feb%202024%2013:49:38%20GMT	https://bracketweb.com/ontech-html/assets/vendors/bootstrap/css/bootstrap.min.css	D:/bracketweb-site/bracketweb.com/ontech-html/assets/vendors/bootstrap/css/bootstrap.min.css	(from https://bracketweb.com/ontech-html/index-boxed.html)
16:11:22	87493/87493	---M-Z	200	added ('OK')	text/css	date:Fri,%2009%20Feb%202024%2013:49:38%20GMT	https://bracketweb.com/ontech-html/assets/vendors/animate/animate.min.css	D:/bracketweb-site/bracketweb.com/ontech-html/assets/vendors/animate/animate.min.css	(from https://bracketweb.com/ontech-html/index-boxed.html)
16:11:22	29666/29666	---M-Z	200	added ('OK')	text/css	date:Fri,%2009%20Feb%202024%2013:49:38%20GMT	https://bracketweb.com/ontech-html/assets/vendors/animate/custom-animate.css	D:/bracketweb-site/bracketweb.com/ontech-html/assets/vendors/animate/custom-animate.css	(from https://bracketweb.com/ontech-html/index-boxed.html)
16:11:23	59348/59348	---M-Z	200	added ('OK')	text/css	date:Fri,%2009%20Feb%202024%2013:49:38%20GMT	https://bracketweb.com/ontech-html/assets/vendors/fontawesome/css/all.min.css	D:/bracketweb-site/bracketweb.com/ontech-html/assets/vendors/fontawesome/css/all.min.css	(from https://bracketweb.com/ontech-html/index-boxed.html)
16:11:23	335/335	---M-Z	200	added ('OK')	text/css	date:Fri,%2009%20Feb%202024%2013:49:38%20GMT	https://bracketweb.com/ontech-html/assets/vendors/jarallax/jarallax.css	D:/bracketweb-site/bracketweb.com/ontech-html/assets/vendors/jarallax/jarallax.css	(from https://bracketweb.com/ontech-html/index-boxed.html)
16:11:24	7302/7302	---M-Z	200	added ('OK')	text/css	date:Fri,%2009%20Feb%202024%2013:49:38%20GMT	https://bracketweb.com/ontech-html/assets/vendors/jquery-magnific-popup/jquery.magnific-popup.css	D:/bracketweb-site/bracketweb.com/ontech-html/assets/vendors/jquery-magnific-popup/jquery.magnific-popup.css	(from https://bracketweb.com/ontech-html/index-boxed.html)
16:11:24	4040/4040	---M-Z	200	added ('OK')	text/css	date:Fri,%2009%20Feb%202024%2013:49:38%20GMT	https://bracketweb.com/ontech-html/assets/vendors/nouislider/nouislider.min.css	D:/bracketweb-site/bracketweb.com/ontech-html/assets/vendors/nouislider/nouislider.min.css	(from https://bracketweb.com/ontech-html/index-boxed.html)
16:11:24	1421/1421	---M-Z	200	added ('OK')	text/css	date:Fri,%2009%20Feb%202024%2013:49:38%20GMT	https://bracketweb.com/ontech-html/assets/vendors/nouislider/nouislider.pips.css	D:/bracketweb-site/bracketweb.com/ontech-html/assets/vendors/nouislider/nouislider.pips.css	(from https://bracketweb.com/ontech-html/index-boxed.html)
16:11:25	3116/3116	---M-Z	200	added ('OK')	text/css	date:Fri,%2009%20Feb%202024%2013:49:38%20GMT	https://bracketweb.com/ontech-html/assets/vendors/odometer/odometer.min.css	D:/bracketweb-site/bracketweb.com/ontech-html/assets/vendors/odometer/odometer.min.css	(from https://bracketweb.com/ontech-html/index-boxed.html)
16:11:25	13689/13689	---M-Z	200	added ('OK')	text/css	date:Fri,%2009%20Feb%202024%2013:49:38%20GMT	https://bracketweb.com/ontech-html/assets/vendors/swiper/swiper.min.css	D:/bracketweb-site/bracketweb.com/ontech-html/assets/vendors/swiper/swiper.min.css	(from https://bracketweb.com/ontech-html/index-boxed.html)
16:11:26	4440/4440	---M-Z	200	added ('OK')	text/css	date:Fri,%2009%20Feb%202024%2013:49:38%20GMT	https://bracketweb.com/ontech-html/assets/vendors/flaticon/style.css	D:/bracketweb-site/bracketweb.com/ontech-html/assets/vendors/flaticon/style.css	(from https://bracketweb.com/ontech-html/index-boxed.html)
16:11:26	2058/2058	---M-Z	200	added ('OK')	text/css	date:Fri,%2009%20Feb%202024%2013:49:38%20GMT	https://bracketweb.com/ontech-html/assets/vendors/tiny-slider/tiny-slider.min.css	D:/bracketweb-site/bracketweb.com/ontech-html/assets/vendors/tiny-slider/tiny-slider.min.css	(from https://bracketweb.com/ontech-html/index-boxed.html)
16:11:26	313/313	---M-Z	200	added ('OK')	text/css	date:Fri,%2009%20Feb%202024%2013:49:38%20GMT	https://bracketweb.com/ontech-html/assets/vendors/reey-font/stylesheet.css	D:/bracketweb-site/bracketweb.com/ontech-html/assets/vendors/reey-font/stylesheet.css	(from https://bracketweb.com/ontech-html/index-boxed.html)
16:11:27	3356/3356	---M-Z	200	added ('OK')	text/css	date:Fri,%2009%20Feb%202024%2013:49:38%20GMT	https://bracketweb.com/ontech-html/assets/vendors/owl-carousel/owl.carousel.min.css	D:/bracketweb-site/bracketweb.com/ontech-html/assets/vendors/owl-carousel/owl.carousel.min.css	(from https://bracketweb.com/ontech-html/index-boxed.html)
16:11:27	1018/1018	---M-Z	200	added ('OK')	text/css	date:Fri,%2009%20Feb%202024%2013:49:38%20GMT	https://bracketweb.com/ontech-html/assets/vendors/owl-carousel/owl.theme.default.min.css	D:/bracketweb-site/bracketweb.com/ontech-html/assets/vendors/owl-carousel/owl.theme.default.min.css	(from https://bracketweb.com/ontech-html/index-boxed.html)
16:11:28	4088/4088	---M-Z	200	added ('OK')	text/css	date:Fri,%2009%20Feb%202024%2013:49:38%20GMT	https://bracketweb.com/ontech-html/assets/vendors/bxslider/jquery.bxslider.css	D:/bracketweb-site/bracketweb.com/ontech-html/assets/vendors/bxslider/jquery.bxslider.css	(from https://bracketweb.com/ontech-html/index-boxed.html)
16:11:28	11832/11832	---M-Z	200	added ('OK')	text/css	date:Fri,%2009%20Feb%202024%2013:49:38%20GMT	https://bracketweb.com/ontech-html/assets/vendors/bootstrap-select/css/bootstrap-select.min.css	D:/bracketweb-site/bracketweb.com/ontech-html/assets/vendors/bootstrap-select/css/bootstrap-select.min.css	(from https://bracketweb.com/ontech-html/index-boxed.html)
16:11:29	9461/9461	---M-Z	200	added ('OK')	text/css	date:Fri,%2009%20Feb%202024%2013:49:38%20GMT	https://bracketweb.com/ontech-html/assets/vendors/vegas/vegas.min.css	D:/bracketweb-site/bracketweb.com/ontech-html/assets/vendors/vegas/vegas.min.css	(from https://bracketweb.com/ontech-html/index-boxed.html)
16:11:29	34763/34763	---M-Z	200	added ('OK')	text/css	date:Fri,%2009%20Feb%202024%2013:49:38%20GMT	https://bracketweb.com/ontech-html/assets/vendors/jquery-ui/jquery-ui.css	D:/bracketweb-site/bracketweb.com/ontech-html/assets/vendors/jquery-ui/jquery-ui.css	(from https://bracketweb.com/ontech-html/index-boxed.html)
16:11:29	4071/4071	---M-Z	200	added ('OK')	text/css	date:Fri,%2009%20Feb%202024%2013:49:38%20GMT	https://bracketweb.com/ontech-html/assets/vendors/timepicker/timePicker.css	D:/bracketweb-site/bracketweb.com/ontech-html/assets/vendors/timepicker/timePicker.css	(from https://bracketweb.com/ontech-html/index-boxed.html)
16:11:30	4178/4178	---M-Z	200	added ('OK')	text/css	date:Fri,%2009%20Feb%202024%2013:49:38%20GMT	https://bracketweb.com/ontech-html/assets/vendors/polyglot-language-switcher/polyglot-language-switcher.css	D:/bracketweb-site/bracketweb.com/ontech-html/assets/vendors/polyglot-language-switcher/polyglot-language-switcher.css	(from https://bracketweb.com/ontech-html/index-boxed.html)
16:11:31	47073/47073	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Feb%202024%2010:37:48%20GMT	https://bracketweb.com/ontech-html/contact.html	D:/bracketweb-site/bracketweb.com/ontech-html/contact.html	(from https://bracketweb.com/ontech-html/index-boxed.html)
16:11:31	369872/369872	---M-Z	200	added ('OK')	text/css	date:Fri,%2016%20Feb%202024%2002:06:48%20GMT	https://bracketweb.com/ontech-html/assets/css/ontech.css	D:/bracketweb-site/bracketweb.com/ontech-html/assets/css/ontech.css	(from https://bracketweb.com/ontech-html/index-boxed.html)
16:11:32	101418/101418	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Feb%202024%2010:37:58%20GMT	https://bracketweb.com/ontech-html/index.html	D:/bracketweb-site/bracketweb.com/ontech-html/index.html	(from https://bracketweb.com/ontech-html/index-boxed.html)
16:11:32	5024/5024	---M--	200	added ('OK')	image/png	date:Fri,%2009%20Feb%202024%2013:49:38%20GMT	https://bracketweb.com/ontech-html/assets/images/resources/logo-1.png	D:/bracketweb-site/bracketweb.com/ontech-html/assets/images/resources/logo-1.png	(from https://bracketweb.com/ontech-html/index-boxed.html)
16:11:33	96650/96650	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Feb%202024%2010:36:30%20GMT	https://bracketweb.com/ontech-html/index-4.html	D:/bracketweb-site/bracketweb.com/ontech-html/index-4.html	(from https://bracketweb.com/ontech-html/index-boxed.html)
16:11:33	135052/135052	---M--	200	added ('OK')	image/png	date:Wed,%2014%20Feb%202024%2010:26:56%20GMT	https://bracketweb.com/ontech-html/assets/images/home-showcase/home-1-4.png	D:/bracketweb-site/bracketweb.com/ontech-html/assets/images/home-showcase/home-1-4.png	(from https://bracketweb.com/ontech-html/index-boxed.html)
16:11:34	144465/144465	---M--	200	added ('OK')	image/png	date:Wed,%2014%20Feb%202024%2010:30:36%20GMT	https://bracketweb.com/ontech-html/assets/images/home-showcase/home-1-2.png	D:/bracketweb-site/bracketweb.com/ontech-html/assets/images/home-showcase/home-1-2.png	(from https://bracketweb.com/ontech-html/index-boxed.html)
16:11:34	121161/121161	---M--	200	added ('OK')	image/png	date:Wed,%2014%20Feb%202024%2010:30:12%20GMT	https://bracketweb.com/ontech-html/assets/images/home-showcase/home-1-1.png	D:/bracketweb-site/bracketweb.com/ontech-html/assets/images/home-showcase/home-1-1.png	(from https://bracketweb.com/ontech-html/index-boxed.html)
16:11:34	109025/109025	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Feb%202024%2010:37:50%20GMT	https://bracketweb.com/ontech-html/index-2.html	D:/bracketweb-site/bracketweb.com/ontech-html/index-2.html	(from https://bracketweb.com/ontech-html/index-boxed.html)
16:11:35	99592/99592	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Feb%202024%2010:37:48%20GMT	https://bracketweb.com/ontech-html/index-3.html	D:/bracketweb-site/bracketweb.com/ontech-html/index-3.html	(from https://bracketweb.com/ontech-html/index-boxed.html)
16:11:35	113242/113242	---M--	200	added ('OK')	image/png	date:Wed,%2014%20Feb%202024%2010:35:00%20GMT	https://bracketweb.com/ontech-html/assets/images/home-showcase/home-boxed.png	D:/bracketweb-site/bracketweb.com/ontech-html/assets/images/home-showcase/home-boxed.png	(from https://bracketweb.com/ontech-html/index-boxed.html)
16:11:35	160050/160050	---M--	200	added ('OK')	image/png	date:Wed,%2014%20Feb%202024%2010:31:06%20GMT	https://bracketweb.com/ontech-html/assets/images/home-showcase/home-1-3.png	D:/bracketweb-site/bracketweb.com/ontech-html/assets/images/home-showcase/home-1-3.png	(from https://bracketweb.com/ontech-html/index-boxed.html)
16:11:36	103509/103509	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Feb%202024%2015:10:22%20GMT	https://bracketweb.com/ontech-html/index-dark.html	D:/bracketweb-site/bracketweb.com/ontech-html/index-dark.html	(from https://bracketweb.com/ontech-html/index-boxed.html)
16:11:36	131004/131004	---M--	200	added ('OK')	image/png	date:Wed,%2014%20Feb%202024%2010:28:26%20GMT	https://bracketweb.com/ontech-html/assets/images/home-showcase/home-dark.png	D:/bracketweb-site/bracketweb.com/ontech-html/assets/images/home-showcase/home-dark.png	(from https://bracketweb.com/ontech-html/index-boxed.html)
16:11:36	51868/51868	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Feb%202024%2010:37:50%20GMT	https://bracketweb.com/ontech-html/services.html	D:/bracketweb-site/bracketweb.com/ontech-html/services.html	(from https://bracketweb.com/ontech-html/index-boxed.html)
16:11:36	55457/55457	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Feb%202024%2010:37:48%20GMT	https://bracketweb.com/ontech-html/it-consultancy.html	D:/bracketweb-site/bracketweb.com/ontech-html/it-consultancy.html	(from https://bracketweb.com/ontech-html/index-boxed.html)
16:11:37	55466/55466	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Feb%202024%2010:37:48%20GMT	https://bracketweb.com/ontech-html/digital-marketing.html	D:/bracketweb-site/bracketweb.com/ontech-html/digital-marketing.html	(from https://bracketweb.com/ontech-html/index-boxed.html)
16:11:37	55469/55469	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Feb%202024%2010:37:48%20GMT	https://bracketweb.com/ontech-html/graphic-designing.html	D:/bracketweb-site/bracketweb.com/ontech-html/graphic-designing.html	(from https://bracketweb.com/ontech-html/index-boxed.html)
16:11:38	55463/55463	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Feb%202024%2010:37:48%20GMT	https://bracketweb.com/ontech-html/data-structuring.html	D:/bracketweb-site/bracketweb.com/ontech-html/data-structuring.html	(from https://bracketweb.com/ontech-html/index-boxed.html)
16:11:38	55458/55458	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Feb%202024%2010:37:50%20GMT	https://bracketweb.com/ontech-html/web-development.html	D:/bracketweb-site/bracketweb.com/ontech-html/web-development.html	(from https://bracketweb.com/ontech-html/index-boxed.html)
16:11:38	55471/55471	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Feb%202024%2010:37:50%20GMT	https://bracketweb.com/ontech-html/seo-marketing.html	D:/bracketweb-site/bracketweb.com/ontech-html/seo-marketing.html	(from https://bracketweb.com/ontech-html/index-boxed.html)
16:11:39	78075/78075	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Feb%202024%2010:37:48%20GMT	https://bracketweb.com/ontech-html/about.html	D:/bracketweb-site/bracketweb.com/ontech-html/about.html	(from https://bracketweb.com/ontech-html/index-boxed.html)
16:11:39	53865/53865	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Feb%202024%2010:37:50%20GMT	https://bracketweb.com/ontech-html/projects.html	D:/bracketweb-site/bracketweb.com/ontech-html/projects.html	(from https://bracketweb.com/ontech-html/index-boxed.html)
16:11:40	50654/50654	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Feb%202024%2010:37:50%20GMT	https://bracketweb.com/ontech-html/projects-details.html	D:/bracketweb-site/bracketweb.com/ontech-html/projects-details.html	(from https://bracketweb.com/ontech-html/index-boxed.html)
16:11:40	57094/57094	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Feb%202024%2010:37:50%20GMT	https://bracketweb.com/ontech-html/team.html	D:/bracketweb-site/bracketweb.com/ontech-html/team.html	(from https://bracketweb.com/ontech-html/index-boxed.html)
16:11:40	49898/49898	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Feb%202024%2010:37:50%20GMT	https://bracketweb.com/ontech-html/team-details.html	D:/bracketweb-site/bracketweb.com/ontech-html/team-details.html	(from https://bracketweb.com/ontech-html/index-boxed.html)
16:11:41	48883/48883	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Feb%202024%2010:37:48%20GMT	https://bracketweb.com/ontech-html/faq.html	D:/bracketweb-site/bracketweb.com/ontech-html/faq.html	(from https://bracketweb.com/ontech-html/index-boxed.html)
16:11:41	51647/51647	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Feb%202024%2010:37:48%20GMT	https://bracketweb.com/ontech-html/gallery.html	D:/bracketweb-site/bracketweb.com/ontech-html/gallery.html	(from https://bracketweb.com/ontech-html/index-boxed.html)
16:11:42	47956/47956	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Feb%202024%2010:37:50%20GMT	https://bracketweb.com/ontech-html/pricing.html	D:/bracketweb-site/bracketweb.com/ontech-html/pricing.html	(from https://bracketweb.com/ontech-html/index-boxed.html)
16:11:42	63848/63848	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Feb%202024%2010:37:50%20GMT	https://bracketweb.com/ontech-html/shop.html	D:/bracketweb-site/bracketweb.com/ontech-html/shop.html	(from https://bracketweb.com/ontech-html/index-boxed.html)
16:11:43	76963/76963	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Feb%202024%2010:37:50%20GMT	https://bracketweb.com/ontech-html/shop-details.html	D:/bracketweb-site/bracketweb.com/ontech-html/shop-details.html	(from https://bracketweb.com/ontech-html/index-boxed.html)
16:11:43	47109/47109	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Feb%202024%2010:37:48%20GMT	https://bracketweb.com/ontech-html/cart.html	D:/bracketweb-site/bracketweb.com/ontech-html/cart.html	(from https://bracketweb.com/ontech-html/index-boxed.html)
16:11:43	55554/55554	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Feb%202024%2010:37:48%20GMT	https://bracketweb.com/ontech-html/checkout.html	D:/bracketweb-site/bracketweb.com/ontech-html/checkout.html	(from https://bracketweb.com/ontech-html/index-boxed.html)
16:11:44	46510/46510	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Feb%202024%2010:37:50%20GMT	https://bracketweb.com/ontech-html/sign-up.html	D:/bracketweb-site/bracketweb.com/ontech-html/sign-up.html	(from https://bracketweb.com/ontech-html/index-boxed.html)
16:11:44	45690/45690	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Feb%202024%2010:37:50%20GMT	https://bracketweb.com/ontech-html/sign-in.html	D:/bracketweb-site/bracketweb.com/ontech-html/sign-in.html	(from https://bracketweb.com/ontech-html/index-boxed.html)
16:11:45	43180/43180	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Feb%202024%2010:37:48%20GMT	https://bracketweb.com/ontech-html/404.html	D:/bracketweb-site/bracketweb.com/ontech-html/404.html	(from https://bracketweb.com/ontech-html/index-boxed.html)
16:11:45	53373/53373	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Feb%202024%2010:37:48%20GMT	https://bracketweb.com/ontech-html/blog.html	D:/bracketweb-site/bracketweb.com/ontech-html/blog.html	(from https://bracketweb.com/ontech-html/index-boxed.html)
16:11:45	63003/63003	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Feb%202024%2010:37:48%20GMT	https://bracketweb.com/ontech-html/blog-list.html	D:/bracketweb-site/bracketweb.com/ontech-html/blog-list.html	(from https://bracketweb.com/ontech-html/index-boxed.html)
16:11:46	65839/65839	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Feb%202024%2010:37:48%20GMT	https://bracketweb.com/ontech-html/blog-details.html	D:/bracketweb-site/bracketweb.com/ontech-html/blog-details.html	(from https://bracketweb.com/ontech-html/index-boxed.html)
16:11:47	9315/9315	---M--	200	added ('OK')	image/png	date:Fri,%2009%20Feb%202024%2013:49:38%20GMT	https://bracketweb.com/ontech-html/assets/images/shapes/slider-v1-shape1.png	D:/bracketweb-site/bracketweb.com/ontech-html/assets/images/shapes/slider-v1-shape1.png	(from https://bracketweb.com/ontech-html/index-boxed.html)
16:11:47	176195/176195	---M--	200	added ('OK')	image/jpeg	date:Fri,%2009%20Feb%202024%2013:49:38%20GMT	https://bracketweb.com/ontech-html/assets/images/slider/slider-v1-img1.jpg	D:/bracketweb-site/bracketweb.com/ontech-html/assets/images/slider/slider-v1-img1.jpg	(from https://bracketweb.com/ontech-html/index-boxed.html)
16:11:49	34714/34714	---M--	200	added ('OK')	image/png	date:Fri,%2009%20Feb%202024%2013:49:38%20GMT	https://bracketweb.com/ontech-html/assets/images/shapes/intro-v1-shape2.png	D:/bracketweb-site/bracketweb.com/ontech-html/assets/images/shapes/intro-v1-shape2.png	(from https://bracketweb.com/ontech-html/index-boxed.html)
16:11:49	132811/132811	---M--	200	added ('OK')	image/jpeg	date:Fri,%2009%20Feb%202024%2013:49:38%20GMT	https://bracketweb.com/ontech-html/assets/images/slider/slider-v1-img3.jpg	D:/bracketweb-site/bracketweb.com/ontech-html/assets/images/slider/slider-v1-img3.jpg	(from https://bracketweb.com/ontech-html/index-boxed.html)
16:11:49	167422/167422	---M--	200	added ('OK')	image/jpeg	date:Fri,%2009%20Feb%202024%2013:49:38%20GMT	https://bracketweb.com/ontech-html/assets/images/slider/slider-v1-img2.jpg	D:/bracketweb-site/bracketweb.com/ontech-html/assets/images/slider/slider-v1-img2.jpg	(from https://bracketweb.com/ontech-html/index-boxed.html)
16:11:50	17514/17514	---M--	200	added ('OK')	image/jpeg	date:Fri,%2009%20Feb%202024%2013:49:38%20GMT	https://bracketweb.com/ontech-html/assets/images/resources/intro-v1-img1.jpg	D:/bracketweb-site/bracketweb.com/ontech-html/assets/images/resources/intro-v1-img1.jpg	(from https://bracketweb.com/ontech-html/index-boxed.html)
16:11:50	2822/2822	---M--	200	added ('OK')	image/png	date:Fri,%2009%20Feb%202024%2013:49:38%20GMT	https://bracketweb.com/ontech-html/assets/images/shapes/intro-v1-shape1.png	D:/bracketweb-site/bracketweb.com/ontech-html/assets/images/shapes/intro-v1-shape1.png	(from https://bracketweb.com/ontech-html/index-boxed.html)
16:11:51	22571/22571	---M--	200	added ('OK')	image/jpeg	date:Fri,%2009%20Feb%202024%2013:49:38%20GMT	https://bracketweb.com/ontech-html/assets/images/resources/intro-v1-img2.jpg	D:/bracketweb-site/bracketweb.com/ontech-html/assets/images/resources/intro-v1-img2.jpg	(from https://bracketweb.com/ontech-html/index-boxed.html)
16:11:51	20711/20711	---M--	200	added ('OK')	image/jpeg	date:Fri,%2009%20Feb%202024%2013:49:38%20GMT	https://bracketweb.com/ontech-html/assets/images/resources/intro-v1-img3.jpg	D:/bracketweb-site/bracketweb.com/ontech-html/assets/images/resources/intro-v1-img3.jpg	(from https://bracketweb.com/ontech-html/index-boxed.html)
16:11:51	2943/2943	---M--	200	added ('OK')	image/png	date:Fri,%2009%20Feb%202024%2013:49:38%20GMT	https://bracketweb.com/ontech-html/assets/images/shapes/about-v1-shape4.png	D:/bracketweb-site/bracketweb.com/ontech-html/assets/images/shapes/about-v1-shape4.png	(from https://bracketweb.com/ontech-html/index-boxed.html)
16:11:52	53306/53306	---M--	200	added ('OK')	image/png	date:Fri,%2009%20Feb%202024%2013:49:38%20GMT	https://bracketweb.com/ontech-html/assets/images/shapes/about-v1-shape5.png	D:/bracketweb-site/bracketweb.com/ontech-html/assets/images/shapes/about-v1-shape5.png	(from https://bracketweb.com/ontech-html/index-boxed.html)
16:11:52	253/253	---M--	200	added ('OK')	image/png	date:Fri,%2009%20Feb%202024%2013:49:38%20GMT	https://bracketweb.com/ontech-html/assets/images/shapes/sec-title-shape.png	D:/bracketweb-site/bracketweb.com/ontech-html/assets/images/shapes/sec-title-shape.png	(from https://bracketweb.com/ontech-html/index-boxed.html)
16:11:52	1041/1041	---M--	200	added ('OK')	image/png	date:Fri,%2009%20Feb%202024%2013:49:38%20GMT	https://bracketweb.com/ontech-html/assets/images/shapes/about-v1-shape1.png	D:/bracketweb-site/bracketweb.com/ontech-html/assets/images/shapes/about-v1-shape1.png	(from https://bracketweb.com/ontech-html/index-boxed.html)
16:11:53	1043/1043	---M--	200	added ('OK')	image/png	date:Fri,%2009%20Feb%202024%2013:49:38%20GMT	https://bracketweb.com/ontech-html/assets/images/shapes/about-v1-shape2.png	D:/bracketweb-site/bracketweb.com/ontech-html/assets/images/shapes/about-v1-shape2.png	(from https://bracketweb.com/ontech-html/index-boxed.html)
16:11:53	28357/28357	---M--	200	added ('OK')	image/jpeg	date:Fri,%2009%20Feb%202024%2013:49:38%20GMT	https://bracketweb.com/ontech-html/assets/images/about/about-v1-img1.jpg	D:/bracketweb-site/bracketweb.com/ontech-html/assets/images/about/about-v1-img1.jpg	(from https://bracketweb.com/ontech-html/index-boxed.html)
16:11:53	3237/3237	---M--	200	added ('OK')	image/png	date:Fri,%2009%20Feb%202024%2013:49:38%20GMT	https://bracketweb.com/ontech-html/assets/images/shapes/about-v1-shape3.png	D:/bracketweb-site/bracketweb.com/ontech-html/assets/images/shapes/about-v1-shape3.png	(from https://bracketweb.com/ontech-html/index-boxed.html)
16:11:54	21460/21460	---M--	200	added ('OK')	image/jpeg	date:Fri,%2009%20Feb%202024%2013:49:38%20GMT	https://bracketweb.com/ontech-html/assets/images/about/about-v1-img2.jpg	D:/bracketweb-site/bracketweb.com/ontech-html/assets/images/about/about-v1-img2.jpg	(from https://bracketweb.com/ontech-html/index-boxed.html)
16:11:54	34598/34598	---M--	200	added ('OK')	image/jpeg	date:Fri,%2009%20Feb%202024%2013:49:38%20GMT	https://bracketweb.com/ontech-html/assets/images/about/about-v1-img3.jpg	D:/bracketweb-site/bracketweb.com/ontech-html/assets/images/about/about-v1-img3.jpg	(from https://bracketweb.com/ontech-html/index-boxed.html)
16:11:54	3497/3497	---M--	200	added ('OK')	image/png	date:Fri,%2009%20Feb%202024%2013:49:38%20GMT	https://bracketweb.com/ontech-html/assets/images/shapes/services-v1-shape2.png	D:/bracketweb-site/bracketweb.com/ontech-html/assets/images/shapes/services-v1-shape2.png	(from https://bracketweb.com/ontech-html/index-boxed.html)
16:11:55	2493/2493	---M--	200	added ('OK')	image/png	date:Fri,%2009%20Feb%202024%2013:49:38%20GMT	https://bracketweb.com/ontech-html/assets/images/shapes/services-v1-shape3.png	D:/bracketweb-site/bracketweb.com/ontech-html/assets/images/shapes/services-v1-shape3.png	(from https://bracketweb.com/ontech-html/index-boxed.html)
16:11:55	1781/1781	---M--	200	added ('OK')	image/png	date:Fri,%2009%20Feb%202024%2013:49:38%20GMT	https://bracketweb.com/ontech-html/assets/images/shapes/services-v1-shape4.png	D:/bracketweb-site/bracketweb.com/ontech-html/assets/images/shapes/services-v1-shape4.png	(from https://bracketweb.com/ontech-html/index-boxed.html)
16:11:55	5914/5914	---M--	200	added ('OK')	image/png	date:Fri,%2009%20Feb%202024%2013:49:38%20GMT	https://bracketweb.com/ontech-html/assets/images/shapes/services-v1-shape5.png	D:/bracketweb-site/bracketweb.com/ontech-html/assets/images/shapes/services-v1-shape5.png	(from https://bracketweb.com/ontech-html/index-boxed.html)
